http://www.latimes.com/topic/education/colleges-universities/uc-berkeley-OREDU00000197-topic.html,185656,106,text/html,,,,
http://www.latimes.com/sports/dodgers/la-1471732381-snap-photo-photo.html,158464,42,text/html,,,,
http://www.latimes.com/local/lanow/la-me-ln-immigrant-rally-20170218-story.html,278892,82,text/html,,,,
http://www.latimes.com/entertainment/movies/la-et-mn-indie-focus-xx-kedi-20170217-story.html,188114,74,text/html,,,,
http://www.latimes.com/sports/dodgers/la-sp-dodgers-adrian-gonzalez-20170217-story.html,187976,72,text/html,,,,
http://www.latimes.com/sports/sportsnow/la-sp-letters-20161209-story.html,188862,76,text/html,,,,
http://www.latimes.com/opinion/lanews-doyle-mcmanus-20130507-staff.html,124076,55,text/html,,,,
http://www.latimes.com/la-bio-cathleen-decker-staff.html,126070,54,text/html,,,,
http://www.latimes.com/health/la-he-zendaya-5q-20160725-snap-story.html,190567,67,text/html,,,,
http://www.latimes.com/local/california/la-me-ln-palm-springs-investigation-20170216-story.html,245466,74,text/html,,,,
http://www.latimes.com/hoyla-aumenta-el-temor-a-las-inundaciones-mientras-otra-poderosa-tormenta-llega-al-norte-de-california-20170219-story.html,325664,59,text/html,,,,
http://www.latimes.com/entertainment/music/la-et-ms-suge-knight-life-in-pictures-013-photo.html,157433,38,text/html,,,,
http://www.latimes.com/topic/business/consumer-goods-industries/food-industry/nestle-sa-ORCRP010643-topic.html,176124,90,text/html,,,,
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-monster-storm-set-to-dump-whopping-4-1487340451-htmlstory.html,157754,44,text/html,,,,
http://www.latimes.com/entertainment/music/la-et-ms-grammy-awards-20170212-story.html,272317,62,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-sn-dna-gene-editing-20170214-story-amp.html,54963,28,text/html,,,,
http://www.latimes.com/food/dailydish/91928804-132.html,163874,48,text/html,,,,
http://www.latimes.com/nation/la-na-travel-executive-order-20170216-story.html,253640,76,text/html,,,,
http://www.latimes.com/entertainment/movies/la-et-mn-oscars-governors-ball-preview-20170216-story.html,225729,62,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-scientists-politics-trump-20170209-story-amp.html,86067,48,text/html,,,,
http://www.latimes.com/nation/la-jbogert-1481244395-snap-photo-photo.html,158795,39,text/html,,,,
http://www.latimes.com/world/europe/la-fg-paris-police-violence-20170217-story.html,238454,78,text/html,,,,
http://www.latimes.com/opinion/readersreact/la-ol-le-internment-muslims-20161202-story.html,237336,73,text/html,,,,
http://www.latimes.com/health/la-he-running-clubs-20160623-snap-story.html,187962,67,text/html,,,,
http://www.latimes.com/topic/politics-government/government/heads-of-state/vladimir-putin-PEPLT007593-topic.html,204840,128,text/html,,,,
http://www.latimes.com/business/technology/la-fi-tn-flipagram-toutiao-20170201-story.html,236293,75,text/html,,,,
http://www.latimes.com/sports/dodgers/la-sp-dodgers-20170216-story.html,197904,73,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-battles-press-20170218-story.html,250565,81,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-immigration-criminals-20161114-story.html,254694,75,text/html,,,,
http://www.latimes.com/topic/sports/baseball/franklin-gutierrez-PESPT000010081-topic.html,146684,73,text/html,,,,
http://www.latimes.com/topic/entertainment/people-01026001767175-topic.html,131399,66,text/html,,,,
http://www.latimes.com/business/la-fi-travel-briefcase-free-food-20170217-story.html,230497,76,text/html,,,,
http://www.latimes.com/la-bio-shan-li-staff.html,123946,55,text/html,,,,
http://www.latimes.com/health/la-he-online-dating-safety-tips-20170208-story.html,249007,65,text/html,,,,
